INDEX:10194:<int>,OrderID:10194:<string>,Order:10194:<DateTimeISO>,ShipDateTimeISO:10194:<DateTimeISO>,ShipMode:10194:<string>,CustomerID:10194:<string>,CustomerName:10194:<string>,Segment:10194:<string>,Country/Region:10194:<string>,City:10194:<string>,State/Province:10194:<string>,PostalCode:10194:<int>,Region:10194:<string>,ProductID:10194:<string>,Category:10194:<string>,Sub-Category:10194:<string>,ProductName:10194:<string>,Sales:10194:<string>,Quantity:10194:<string>,Discount:10194:<string>,Profit:10194:<string>
6375,US-2023-128531,24-11-2023,26-11-2023,SecondClass,NS-18505,NeolaSchneider,Consumer,UnitedStates,Dallas,Texas,75217,Central,OFF-PA-10000167,OfficeSupplies,Paper,Xerox1925,74.352,3,0.2,23.235
6376,US-2023-100083,24-11-2023,29-11-2023,StandardClass,CD-11980,CarolDarley,Consumer,UnitedStates,Medford,Oregon,97504,West,OFF-PA-10000241,OfficeSupplies,Paper,"IBMMulti-PurposeCopyPaper,81/2x11"",Case",24.784,1,0.2,7.745
6377,US-2023-123533,24-11-2023,30-11-2023,StandardClass,SC-20050,SampleCompanyA,HomeOffice,UnitedStates,Hialeah,Florida,33012,South,OFF-PA-10001609,OfficeSupplies,Paper,TopsWireboundMessageLogBooks,10.528,4,0.2,3.4216
6378,US-2023-124485,24-11-2023,26-11-2023,FirstClass,NC-18340,NatCarroll,Consumer,UnitedStates,NewYorkCity,NewYork,10035,East,OFF-PA-10004888,OfficeSupplies,Paper,Xerox217,6.48,1,0,3.1104
6379,US-2023-124485,24-11-2023,26-11-2023,FirstClass,NC-18340,NatCarroll,Consumer,UnitedStates,NewYorkCity,NewYork,10035,East,OFF-PA-10004971,OfficeSupplies,Paper,Xerox196,11.56,2,0,5.6644
6380,US-2023-128531,24-11-2023,26-11-2023,SecondClass,NS-18505,NeolaSchneider,Consumer,UnitedStates,Dallas,Texas,75217,Central,OFF-ST-10001325,OfficeSupplies,Storage,SteriliteOfficewareHingedFileBox,41.92,5,0.2,3.668
6381,US-2023-165561,24-11-2023,28-11-2023,StandardClass,CR-12580,ClayRozendal,HomeOffice,UnitedStates,Bellevue,Washington,98006,West,OFF-SU-10004782,OfficeSupplies,Supplies,"Elite5""Scissors",25.35,3,0,7.605
6382,US-2023-163881,24-11-2023,30-11-2023,StandardClass,SP-20860,SungPak,Corporate,UnitedStates,LosAngeles,California,90036,West,TEC-AC-10000420,Technology,Accessories,LogitechG500sLaserGamingMousewithAdjustableWeightTuning,559.92,8,0,190.3728
6383,US-2023-128531,24-11-2023,26-11-2023,SecondClass,NS-18505,NeolaSchneider,Consumer,UnitedStates,Dallas,Texas,75217,Central,TEC-AC-10002049,Technology,Accessories,LogitechG19ProgrammableGamingKeyboard,297.576,3,0.2,-7.4394
6384,US-2023-124485,24-11-2023,26-11-2023,FirstClass,NC-18340,NatCarroll,Consumer,UnitedStates,NewYorkCity,NewYork,10035,East,TEC-AC-10002323,Technology,Accessories,SanDiskUltra32GBMicroSDHCClass10MemoryCard,88.4,4,0,11.492
6385,US-2023-128531,24-11-2023,26-11-2023,SecondClass,NS-18505,NeolaSchneider,Consumer,UnitedStates,Dallas,Texas,75217,Central,TEC-AC-10003023,Technology,Accessories,LogitechG105GamingKeyboard,94.992,2,0.2,-2.3748
6386,US-2023-163881,24-11-2023,30-11-2023,StandardClass,SP-20860,SungPak,Corporate,UnitedStates,LosAngeles,California,90036,West,TEC-AC-10003033,Technology,Accessories,PlantronicsCS510-Over-the-HeadmonauralWirelessHeadsetSystem,659.9,2,0,217.767
6387,US-2023-125661,24-11-2023,26-11-2023,FirstClass,CA-12055,CathyArmstrong,HomeOffice,UnitedStates,Cleveland,Ohio,44105,East,TEC-AC-10004855,Technology,Accessories,V7USBNumericKeypad,139.96,5,0.2,-22.7435
6388,US-2023-100468,24-11-2023,01-12-2023,StandardClass,AT-10435,AlyssaTate,HomeOffice,UnitedStates,LosAngeles,California,90045,West,TEC-PH-10001300,Technology,Phones,"iKrossBluetoothPortableKeyboard+CellPhoneStandHolder+BrushforAppleiPhone5S5C5,4S4",33.52,2,0.2,3.352
6389,US-2023-132731,24-11-2023,28-11-2023,StandardClass,GA-14515,GeorgeAshbrook,Consumer,UnitedStates,Dallas,Texas,75081,Central,TEC-PH-10004120,Technology,Phones,AT&T1080Phone,657.552,6,0.2,49.3164
6390,US-2023-113341,25-11-2023,29-11-2023,StandardClass,MH-17455,MarkHamilton,Consumer,UnitedStates,LosAngeles,California,90032,West,FUR-CH-10004698,Furniture,Chairs,"PaddedFoldingChairs,Black,4/Carton",194.352,3,0.2,19.4352
6391,US-2023-169838,25-11-2023,29-11-2023,StandardClass,BB-11545,BrendaBowman,Corporate,UnitedStates,Jackson,Michigan,49201,Central,FUR-TA-10001095,Furniture,Tables,ChromcraftRoundConferenceTables,1568.61,9,0,329.4081
6392,US-2023-108196,25-11-2023,02-12-2023,StandardClass,CS-12505,CindyStewart,Consumer,UnitedStates,Lancaster,Ohio,43130,East,OFF-BI-10000545,OfficeSupplies,Binders,GBCIbimaster500ManualProClickBindingSystem,456.588,2,0.7,-304.392
6393,US-2023-169838,25-11-2023,29-11-2023,StandardClass,BB-11545,BrendaBowman,Corporate,UnitedStates,Jackson,Michigan,49201,Central,OFF-BI-10004002,OfficeSupplies,Binders,WilsonJonesInternationalSizeA4RingBinders,17.3,1,0,8.304
6394,US-2023-165470,25-11-2023,30-11-2023,StandardClass,HJ-14875,HeatherJas,HomeOffice,UnitedStates,Jacksonville,Florida,32216,South,OFF-PA-10004675,OfficeSupplies,Paper,"TelephoneMessageBookswithFax/MobileSection,51/2""x33/16""",5.08,1,0.2,1.651
6395,US-2023-160535,25-11-2023,30-11-2023,StandardClass,BP-11050,BarryPond,Corporate,UnitedStates,Plainfield,NewJersey,07060,East,OFF-ST-10000689,OfficeSupplies,Storage,"FellowesStrictlyBusinessDrawerFile,Letter/LegalSize",563.4,4,0,67.608
6396,US-2023-132549,25-11-2023,30-11-2023,StandardClass,JK-15370,JayKimmel,Consumer,UnitedStates,Huntsville,Alabama,35810,South,OFF-ST-10001325,OfficeSupplies,Storage,SteriliteOfficewareHingedFileBox,73.36,7,0,19.8072
6397,US-2023-108196,25-11-2023,02-12-2023,StandardClass,CS-12505,CindyStewart,Consumer,UnitedStates,Lancaster,Ohio,43130,East,TEC-AC-10000926,Technology,Accessories,NETGEARRangeMaxWNR1000WirelessRouter,59.976,3,0.2,11.9952
6398,US-2023-169838,25-11-2023,29-11-2023,StandardClass,BB-11545,BrendaBowman,Corporate,UnitedStates,Jackson,Michigan,49201,Central,TEC-AC-10004518,Technology,Accessories,MemorexMiniTravelDrive32GBUSB2.0FlashDrive,160,8,0,62.4
6399,US-2023-108196,25-11-2023,02-12-2023,StandardClass,CS-12505,CindyStewart,Consumer,UnitedStates,Lancaster,Ohio,43130,East,TEC-MA-10000418,Technology,Machines,CubifyCubeX3DPrinterDoubleHeadPrint,4499.985,5,0.7,-6599.978
6400,US-2023-160535,25-11-2023,30-11-2023,StandardClass,BP-11050,BarryPond,Corporate,UnitedStates,Plainfield,NewJersey,07060,East,TEC-MA-10004255,Technology,Machines,KonicaMinoltamagicolor1690MFMultifunctionPrinter,319.92,8,0,118.3704
6401,US-2023-119298,25-11-2023,28-11-2023,FirstClass,EP-13915,EmilyPhan,Consumer,UnitedStates,Jonesboro,Arkansas,72401,South,TEC-PH-10002564,Technology,Phones,OtterBoxDefenderSeriesCase-SamsungGalaxyS4,59.98,2,0,17.994
6402,US-2023-107104,26-11-2023,30-11-2023,StandardClass,MS-17365,MaribethSchnelling,Consumer,UnitedStates,LosAngeles,California,90045,West,FUR-BO-10002213,Furniture,Bookcases,DMIEclipseExecutiveSuiteBookcases,3406.664,8,0.15,160.3136
6403,US-2023-107104,26-11-2023,30-11-2023,StandardClass,MS-17365,MaribethSchnelling,Consumer,UnitedStates,LosAngeles,California,90045,West,FUR-FU-10002937,Furniture,Furnishings,"GE48""FluorescentTube,CoolWhiteEnergySaver,34Watts,30/Box",595.38,6,0,297.69
6404,US-2023-130288,26-11-2023,30-11-2023,SecondClass,DK-13225,DeanKatz,Corporate,UnitedStates,NewYorkCity,NewYork,10011,East,FUR-TA-10002958,Furniture,Tables,"BevisOvalConferenceTable,Walnut",313.176,2,0.4,-120.0508
6405,US-2023-107104,26-11-2023,30-11-2023,StandardClass,MS-17365,MaribethSchnelling,Consumer,UnitedStates,LosAngeles,California,90045,West,OFF-AP-10000055,OfficeSupplies,Appliances,BelkinF9S820V068OutletSurge,64.96,2,0,19.488
6406,US-2023-106915,26-11-2023,02-12-2023,StandardClass,GA-14515,GeorgeAshbrook,Consumer,UnitedStates,ElPaso,Texas,79907,Central,OFF-AR-10000716,OfficeSupplies,Art,DIXONTiconderogaErasableCheckingPencils,17.856,4,0.2,4.2408
6407,US-2023-107104,26-11-2023,30-11-2023,StandardClass,MS-17365,MaribethSchnelling,Consumer,UnitedStates,LosAngeles,California,90045,West,OFF-AR-10004269,OfficeSupplies,Art,Newell31,37.17,9,0,10.4076
6408,US-2023-158309,26-11-2023,29-11-2023,FirstClass,PA-19060,PeteArmstrong,HomeOffice,UnitedStates,Miami,Florida,33142,South,OFF-BI-10000145,OfficeSupplies,Binders,ZipperRingBinderPockets,3.744,4,0.7,-2.6208
6409,US-2023-133711,26-11-2023,29-11-2023,FirstClass,MC-17425,MarkCousins,Corporate,UnitedStates,Mobile,Alabama,36608,South,OFF-BI-10000666,OfficeSupplies,Binders,SurelockPostBinders,91.68,3,0,45.84
6410,US-2023-129693,26-11-2023,02-12-2023,StandardClass,TC-20980,TamaraChand,Corporate,UnitedStates,Seattle,Washington,98105,West,OFF-BI-10002954,OfficeSupplies,Binders,Newell3-HolePunchedPlasticSlottedMagazineHoldersforBinders,7.312,2,0.2,2.5592
6411,US-2023-158288,26-11-2023,28-11-2023,SecondClass,EH-13945,EricHoffmann,Consumer,UnitedStates,Philadelphia,Pennsylvania,19120,East,OFF-BI-10003364,OfficeSupplies,Binders,BindingMachineSupplies,78.759,9,0.7,-57.7566
6412,US-2023-133711,26-11-2023,29-11-2023,FirstClass,MC-17425,MarkCousins,Corporate,UnitedStates,Mobile,Alabama,36608,South,OFF-BI-10004352,OfficeSupplies,Binders,WilsonJonesDublLockD-RingBinders,33.75,5,0,16.875
6413,US-2023-133711,26-11-2023,29-11-2023,FirstClass,MC-17425,MarkCousins,Corporate,UnitedStates,Mobile,Alabama,36608,South,OFF-PA-10001685,OfficeSupplies,Paper,Easy-staplepaper,70.98,7,0,34.7802
6414,US-2023-145135,26-11-2023,28-11-2023,FirstClass,CD-12790,CynthiaDelaney,HomeOffice,UnitedStates,Shelton,Connecticut,06484,East,OFF-PA-10004285,OfficeSupplies,Paper,Xerox1959,13.36,2,0,6.4128
6415,US-2023-145135,26-11-2023,28-11-2023,FirstClass,CD-12790,CynthiaDelaney,HomeOffice,UnitedStates,Shelton,Connecticut,06484,East,TEC-AC-10003447,Technology,Accessories,MicropadNumericKeypads,59.97,3,0,14.9925
6416,US-2023-133711,26-11-2023,29-11-2023,FirstClass,MC-17425,MarkCousins,Corporate,UnitedStates,Mobile,Alabama,36608,South,TEC-MA-10000010,Technology,Machines,Hewlett-PackardDeskjet3050aAll-in-OneColorInkjetPrinter,3040,8,0,1459.2
6417,US-2023-126893,26-11-2023,01-12-2023,StandardClass,CT-11995,CarolTriggs,Consumer,UnitedStates,Philadelphia,Pennsylvania,19134,East,TEC-PH-10004165,Technology,Phones,MitelMiVoice5330eIPPhone,494.982,3,0.4,-115.4958
6418,US-2023-159639,27-11-2023,02-12-2023,StandardClass,PC-18745,PamelaCoakley,Corporate,UnitedStates,Westfield,NewJersey,07090,East,FUR-FU-10001889,Furniture,Furnishings,UltraDoorPullHandle,31.56,3,0,10.4148
6419,US-2023-104276,27-11-2023,03-12-2023,StandardClass,HF-14995,HerbertFlentye,Consumer,UnitedStates,FortLauderdale,Florida,33311,South,FUR-TA-10001039,Furniture,Tables,KIAdjustable-HeightTable,331.023,7,0.45,-114.3534
6420,US-2023-162313,27-11-2023,30-11-2023,FirstClass,VB-21745,VictoriaBrennan,Corporate,UnitedStates,LincolnPark,Michigan,48146,Central,OFF-AP-10003842,OfficeSupplies,Appliances,Euro-ProSharkTurboVacuum,167.292,6,0.1,29.7408
6421,US-2023-117583,27-11-2023,30-11-2023,FirstClass,CB-12025,CassandraBrandow,Consumer,UnitedStates,EastOrange,NewJersey,07017,East,OFF-AR-10000658,OfficeSupplies,Art,Newell324,34.65,3,0,9.702
6422,US-2023-144911,27-11-2023,30-11-2023,FirstClass,RW-19630,RobWilliams,Corporate,UnitedStates,OverlandPark,Kansas,66212,Central,OFF-BI-10000977,OfficeSupplies,Binders,IbicoPlasticSpiralBindingCombs,152,5,0,69.92
6423,US-2023-117583,27-11-2023,30-11-2023,FirstClass,CB-12025,CassandraBrandow,Consumer,UnitedStates,EastOrange,NewJersey,07017,East,OFF-BI-10004233,OfficeSupplies,Binders,"GBCPre-PunchedBindingPaper,Plastic,White,8-1/2""x11""",79.95,5,0,38.376
6424,US-2023-117583,27-11-2023,30-11-2023,FirstClass,CB-12025,CassandraBrandow,Consumer,UnitedStates,EastOrange,NewJersey,07017,East,OFF-PA-10000100,OfficeSupplies,Paper,Xerox1945,204.95,5,0,100.4255
6425,US-2023-117583,27-11-2023,30-11-2023,FirstClass,CB-12025,CassandraBrandow,Consumer,UnitedStates,EastOrange,NewJersey,07017,East,OFF-PA-10001246,OfficeSupplies,Paper,Xerox215,25.92,4,0,12.4416
6426,US-2023-114230,27-11-2023,01-12-2023,StandardClass,CM-12235,ChrisMcAfee,Consumer,UnitedStates,Phoenix,Arizona,85023,West,OFF-ST-10000876,OfficeSupplies,Storage,EldonSimplefileBoxOffice,39.808,4,0.2,3.9808
6427,US-2023-129686,27-11-2023,29-11-2023,SecondClass,GG-14650,GregGuthrie,Corporate,UnitedStates,Chicago,Illinois,60623,Central,OFF-ST-10004337,OfficeSupplies,Storage,"SAFCOCommercialWireShelving,72h",97.984,2,0.2,-24.496
6428,US-2023-129686,27-11-2023,29-11-2023,SecondClass,GG-14650,GregGuthrie,Corporate,UnitedStates,Chicago,Illinois,60623,Central,TEC-AC-10001266,Technology,Accessories,MemorexMicroTravelDrive8GB,62.4,6,0.2,19.5
6429,US-2023-144911,27-11-2023,30-11-2023,FirstClass,RW-19630,RobWilliams,Corporate,UnitedStates,OverlandPark,Kansas,66212,Central,TEC-AC-10004633,Technology,Accessories,"Verbatim25GB6xBlu-raySingleLayerRecordableDisc,3/Pack",34.95,5,0,15.378
6430,US-2023-104276,27-11-2023,03-12-2023,StandardClass,HF-14995,HerbertFlentye,Consumer,UnitedStates,FortLauderdale,Florida,33311,South,TEC-PH-10001944,Technology,Phones,Wi-ExzBoostYX540CellularPhoneSignalBooster,116.76,1,0.2,14.595
6431,US-2023-152121,27-11-2023,29-11-2023,SecondClass,CC-12670,CraigCarreira,Consumer,UnitedStates,Scottsdale,Arizona,85254,West,TEC-PH-10002483,Technology,Phones,MotorolaMotoX,271.992,1,0.2,23.7993
6432,US-2023-127243,28-11-2023,04-12-2023,StandardClass,DS-13180,DavidSmith,Corporate,UnitedStates,Philadelphia,Pennsylvania,19140,East,FUR-CH-10002647,Furniture,Chairs,"SituationsContouredFoldingChairs,4/Set",347.802,7,0.3,-24.843
6433,US-2023-163167,28-11-2023,01-12-2023,SecondClass,RF-19345,RandyFerguson,Corporate,UnitedStates,Marietta,Georgia,30062,South,FUR-CH-10004477,Furniture,Chairs,"GlobalPushButtonManager'sChair,Indigo",182.67,3,0,52.9743
6434,US-2023-105018,28-11-2023,02-12-2023,StandardClass,SK-19990,SallyKnutson,Consumer,UnitedStates,Fairfield,Connecticut,06824,East,OFF-BI-10001890,OfficeSupplies,Binders,AveryPolyBinderPockets,7.16,2,0,3.4368
6435,US-2023-123617,28-11-2023,03-12-2023,StandardClass,AJ-10780,AnthonyJacobs,Corporate,UnitedStates,PalmCoast,Florida,32137,South,OFF-BI-10002976,OfficeSupplies,Binders,ACCOHIDEBinderbyAcco,7.434,6,0.7,-5.6994
6436,US-2023-127243,28-11-2023,04-12-2023,StandardClass,DS-13180,DavidSmith,Corporate,UnitedStates,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003166,OfficeSupplies,Binders,GBCPlasticlearBindingCovers,6.888,2,0.7,-5.0512
6437,US-2023-127243,28-11-2023,04-12-2023,StandardClass,DS-13180,DavidSmith,Corporate,UnitedStates,Philadelphia,Pennsylvania,19140,East,OFF-FA-10004076,OfficeSupplies,Fasteners,TranslucentPushPinsbyOIC,12.672,8,0.2,2.6928
6438,US-2023-127243,28-11-2023,04-12-2023,StandardClass,DS-13180,DavidSmith,Corporate,UnitedStates,Philadelphia,Pennsylvania,19140,East,OFF-ST-10002301,OfficeSupplies,Storage,TennscoCommercialShelving,32.544,2,0.2,-7.7292
6439,US-2023-163167,28-11-2023,01-12-2023,SecondClass,RF-19345,RandyFerguson,Corporate,UnitedStates,Marietta,Georgia,30062,South,OFF-ST-10003805,OfficeSupplies,Storage,"24CapacityMaxiDataBinderRacks,Pearl",1263.3,6,0,315.825
6440,US-2023-163167,28-11-2023,01-12-2023,SecondClass,RF-19345,RandyFerguson,Corporate,UnitedStates,Marietta,Georgia,30062,South,OFF-ST-10004459,OfficeSupplies,Storage,TennscoSingle-TierLockers,1126.02,3,0,56.301
6441,US-2023-163167,28-11-2023,01-12-2023,SecondClass,RF-19345,RandyFerguson,Corporate,UnitedStates,Marietta,Georgia,30062,South,TEC-AC-10003441,Technology,Accessories,KingstonDigitalDataTraveler32GBUSB2.0,101.7,6,0,6.102
6442,US-2023-127243,28-11-2023,04-12-2023,StandardClass,DS-13180,DavidSmith,Corporate,UnitedStates,Philadelphia,Pennsylvania,19140,East,TEC-PH-10004539,Technology,Phones,WirelessExtenderszBoostYX545SOHOSignalBooster,340.182,3,0.4,-73.7061
6443,US-2023-160241,29-11-2023,04-12-2023,SecondClass,DR-12940,DanielRaglin,HomeOffice,UnitedStates,Aurora,Illinois,60505,Central,FUR-FU-10003806,Furniture,Furnishings,"TenexChairmatw/AverageLip,45""x53""",242.176,4,0.6,-302.72
6444,US-2023-131674,29-11-2023,01-12-2023,SecondClass,NC-18535,NickCrebassa,Corporate,UnitedStates,Dallas,Texas,75217,Central,TEC-AC-10004864,Technology,Accessories,MemorexMicroTravelDrive32GB,58.416,2,0.2,16.7946
6445,US-2023-156748,30-11-2023,06-12-2023,StandardClass,BS-11755,BruceStewart,Consumer,UnitedStates,Detroit,Michigan,48227,Central,FUR-CH-10000513,Furniture,Chairs,High-BackLeatherManager'sChair,389.97,3,0,35.0973
6446,US-2023-156748,30-11-2023,06-12-2023,StandardClass,BS-11755,BruceStewart,Consumer,UnitedStates,Detroit,Michigan,48227,Central,OFF-PA-10000380,OfficeSupplies,Paper,"REDIFORMIncoming/OutgoingCallRegister,11""X81/2"",100Messages",33.36,4,0,16.68
6447,US-2023-156748,30-11-2023,06-12-2023,StandardClass,BS-11755,BruceStewart,Consumer,UnitedStates,Detroit,Michigan,48227,Central,OFF-PA-10002713,OfficeSupplies,Paper,"AdamsPhoneMessageBook,200MessageCapacity,81/16x11",13.76,2,0,6.3296
6448,US-2023-156748,30-11-2023,06-12-2023,StandardClass,BS-11755,BruceStewart,Consumer,UnitedStates,Detroit,Michigan,48227,Central,OFF-ST-10001370,OfficeSupplies,Storage,SensibleStorageWireTechStorageSystems,496.86,7,0,24.843
6449,US-2023-134761,30-11-2023,30-11-2023,SameDay,DB-13210,DeanBraden,Consumer,UnitedStates,Hickory,NorthCarolina,28601,South,TEC-PH-10002890,Technology,Phones,AT&T17929LendlineTelephone,36.192,1,0.2,2.7144
6450,US-2023-113621,01-12-2023,05-12-2023,StandardClass,JE-15745,JoelEaton,Consumer,UnitedStates,Rockville,Maryland,20852,East,FUR-CH-10001270,Furniture,Chairs,HarbourCreationsSteelFoldingChair,172.5,2,0,51.75
6451,US-2023-130393,01-12-2023,03-12-2023,SecondClass,JM-15865,JohnMurray,Consumer,UnitedStates,SanAngelo,Texas,76903,Central,FUR-CH-10002647,Furniture,Chairs,"SituationsContouredFoldingChairs,4/Set",248.43,5,0.3,-17.745
6452,US-2023-130393,01-12-2023,03-12-2023,SecondClass,JM-15865,JohnMurray,Consumer,UnitedStates,SanAngelo,Texas,76903,Central,FUR-CH-10004477,Furniture,Chairs,"GlobalPushButtonManager'sChair,Indigo",85.246,2,0.3,-1.2178
6453,US-2023-157336,01-12-2023,05-12-2023,SecondClass,SJ-20500,ShirleyJackson,Consumer,UnitedStates,Fairfield,Connecticut,06824,East,FUR-CH-10004997,Furniture,Chairs,HonEvery-DaySeriesMulti-TaskChairs,751.92,4,0,150.384
6454,US-2023-155768,01-12-2023,01-12-2023,SameDay,LB-16795,LaurelBeltran,HomeOffice,UnitedStates,Oxnard,California,93030,West,FUR-FU-10000448,Furniture,Furnishings,TenexChairmatsForUseWithCarpetedFloors,31.96,2,0,1.598
6455,US-2023-136434,01-12-2023,07-12-2023,StandardClass,RD-19480,RickDuston,Consumer,UnitedStates,Richmond,Indiana,47374,Central,FUR-FU-10001196,Furniture,Furnishings,DAXCubicleFrames-8x10,17.31,3,0,5.193
6456,US-2023-142594,01-12-2023,06-12-2023,SecondClass,EJ-14155,EvaJacobs,Consumer,UnitedStates,Franklin,Massachusetts,02038,East,FUR-FU-10002045,Furniture,Furnishings,"ExecutiveImpressions14""",111.15,5,0,48.906
6457,US-2023-150035,01-12-2023,05-12-2023,StandardClass,CL-11890,CarlLudwig,Consumer,UnitedStates,SanFrancisco,California,94122,West,FUR-FU-10003724,Furniture,Furnishings,WestinghouseClip-OnGooseneckLamps,16.74,2,0,4.3524
6458,US-2023-142594,01-12-2023,06-12-2023,SecondClass,EJ-14155,EvaJacobs,Consumer,UnitedStates,Franklin,Massachusetts,02038,East,FUR-TA-10001095,Furniture,Tables,ChromcraftRoundConferenceTables,366.009,3,0.3,-47.0583
6459,US-2023-142594,01-12-2023,06-12-2023,SecondClass,EJ-14155,EvaJacobs,Consumer,UnitedStates,Franklin,Massachusetts,02038,East,OFF-AP-10002945,OfficeSupplies,Appliances,HoneywellEnviracairePortableHEPAAirCleanerfor17'x22'Room,901.95,3,0,297.6435
6460,US-2023-143805,01-12-2023,03-12-2023,SecondClass,JD-15895,JonathanDoherty,Corporate,UnitedStates,Richmond,Virginia,23223,South,OFF-AP-10002945,OfficeSupplies,Appliances,HoneywellEnviracairePortableHEPAAirCleanerfor17'x22'Room,2104.55,7,0,694.5015
6461,US-2023-130393,01-12-2023,03-12-2023,SecondClass,JM-15865,JohnMurray,Consumer,UnitedStates,SanAngelo,Texas,76903,Central,OFF-AP-10004859,OfficeSupplies,Appliances,Acco6OutletGuardianPremiumSurgeSuppressor,11.648,4,0.8,-30.8672
6462,US-2023-136483,01-12-2023,06-12-2023,StandardClass,AG-10390,AllenGoldenen,Consumer,UnitedStates,Knoxville,Tennessee,37918,South,OFF-AR-10000940,OfficeSupplies,Art,Newell343,4.704,2,0.2,0.4116
6463,US-2023-104689,01-12-2023,05-12-2023,StandardClass,FH-14365,FredHopkins,Corporate,UnitedStates,LosAngeles,California,90004,West,OFF-AR-10001149,OfficeSupplies,Art,"SanfordColorificColoredPencils,12/Box",23.04,8,0,6.912
6464,US-2023-157336,01-12-2023,05-12-2023,SecondClass,SJ-20500,ShirleyJackson,Consumer,UnitedStates,Fairfield,Connecticut,06824,East,OFF-BI-10004236,OfficeSupplies,Binders,"XtraLifeClearVueSlant-DRingBinder,White,3""",88.08,6,0,40.5168
6465,US-2023-155768,01-12-2023,01-12-2023,SameDay,LB-16795,LaurelBeltran,HomeOffice,UnitedStates,Oxnard,California,93030,West,OFF-EN-10001219,OfficeSupplies,Envelopes,"#10-41/8""x91/2""Security-TintEnvelopes",22.92,3,0,11.2308
6466,US-2023-155768,01-12-2023,01-12-2023,SameDay,LB-16795,LaurelBeltran,HomeOffice,UnitedStates,Oxnard,California,93030,West,OFF-PA-10001357,OfficeSupplies,Paper,Xerox1886,47.9,1,0,22.992
6467,US-2023-129903,01-12-2023,04-12-2023,SecondClass,GZ-14470,GaryZandusky,Consumer,UnitedStates,Rochester,Minnesota,55901,Central,OFF-PA-10004040,OfficeSupplies,Paper,UniversalPremiumWhiteCopier/LaserPaper(20Lb.and87Bright),23.92,4,0,11.7208
6468,US-2023-155768,01-12-2023,01-12-2023,SameDay,LB-16795,LaurelBeltran,HomeOffice,UnitedStates,Oxnard,California,93030,West,OFF-ST-10002292,OfficeSupplies,Storage,"SauderFacetsCollectionLocker/FileCabinet,SkyAlderFinish",1112.94,3,0,222.588
6469,US-2023-143805,01-12-2023,03-12-2023,SecondClass,JD-15895,JonathanDoherty,Corporate,UnitedStates,Richmond,Virginia,23223,South,OFF-SU-10004664,OfficeSupplies,Supplies,AcmeSoftgripScissors,40.7,5,0,11.803
6470,US-2023-142594,01-12-2023,06-12-2023,SecondClass,EJ-14155,EvaJacobs,Consumer,UnitedStates,Franklin,Massachusetts,02038,East,TEC-PH-10000193,Technology,Phones,JensenSMPS-640-speakerphone,137.94,3,0,35.8644
6471,US-2023-127698,01-12-2023,01-12-2023,SameDay,MV-18190,MikeVittorini,Consumer,UnitedStates,Raleigh,NorthCarolina,27604,South,TEC-PH-10003811,Technology,Phones,JabraSupremePlusDriverEditionHeadset,863.928,9,0.2,86.3928
6472,US-2023-113621,01-12-2023,05-12-2023,StandardClass,JE-15745,JoelEaton,Consumer,UnitedStates,Rockville,Maryland,20852,East,TEC-PH-10003931,Technology,Phones,JBLMicroWirelessPortableBluetoothSpeaker,179.97,3,0,44.9925
6473,US-2023-164770,02-12-2023,04-12-2023,SecondClass,MY-18295,MuhammedYedwab,Corporate,UnitedStates,Houston,Texas,77036,Central,FUR-BO-10003893,Furniture,Bookcases,SauderCamdenCountyCollectionLibrary,781.864,10,0.32,-137.976
